J0610.2-2059 92.5541 -20.9908 0.0479 0.0401 4.990 13.402 851.06 1.7952E-12 9.2009E-10 1.1480E-11 3.49 2.3362 1.120531E-08 2.605820E-12 3.104 3.588563E-09 2.369288E-12 7.110 9.812018E-10 2.281807E-12 9.953 1.309934E-10 8.648614E-13 5.603 7.464310E-12 1.165969E-13 0.981 3.499578E+01 PSR
J0610.6+1728 92.6679 17.4721 0.1006 0.0703 -30.370 10.006 903.29 5.2186E-12 1.5289E-09 1.6492E-11 5.85 2.8349 1.603659E-08 4.600520E-12 3.770 9.771642E-09 6.683516E-12 7.469 1.212327E-09 2.469148E-12 4.441 8.414982E-11 4.393053E-13 1.682 2.125277E-11 1.969124E-13 2.033 5.320111E+01 spp
J0611.1-6100 92.7946 -61.0064 0.0820 0.0651 0.430 10.514 440.75 6.4585E-12 4.1319E-10 8.0514E-12 0.15 2.7048 1.973423E-08 4.432695E-12 7.094 2.283586E-09 1.446908E-12 5.480 3.871916E-10 8.697080E-13 5.143 4.469927E-11 2.832200E-13 2.821 1.846297E-11 2.543930E-13 2.418 8.010245E+01 fsrq
J0611.2+4323 92.8164 43.3869 0.0379 0.0350 -33.710 8.090 2246.16 1.0433E-13 5.1405E-10 5.8136E-12 1.39 2.1679 1.361240E-08 3.217585E-12 4.087 1.007290E-09 6.780869E-13 1.966 2.461440E-10 5.818144E-13 2.862 1.138885E-10 7.666739E-13 4.856 5.154679E-11 8.581137E-13 5.756 4.299509E+01 bcu
J0611.5+1957 92.8990 19.9602 0.0614 0.0517 13.280 6.925 1263.81 9.6701E-13 1.2205E-09 1.5852E-11 3.58 2.3820 1.009250E-08 2.336741E-12 0.780 7.548832E-09 4.957989E-12 4.996 1.007706E-09 2.333165E-12 4.132 1.749118E-10 1.148802E-12 3.557 2.147218E-11 3.298559E-13 1.660 4.641732E+01 NULL
J0611.7+2759 92.9319 27.9977 0.0733 0.0594 -4.940 5.335 1581.55 2.6811E-13 5.9472E-10 7.1040E-12 1.01 2.2772 7.362293E-09 1.721874E-12 1.519 1.391585E-09 9.250083E-13 1.622 5.645532E-10 1.320362E-12 3.393 1.747723E-10 1.161739E-12 5.274 4.036351E-12 6.444559E-14 0.412 5.482162E+01 bcu
J0612.8+4122 93.2079 41.3712 0.0117 0.0114 -40.170 45.813 1255.95 2.9960E-12 4.5955E-09 5.1155E-11 2.07 2.0253 2.609021E-08 6.253775E-12 7.935 1.104514E-08 7.560566E-12 19.626 3.400227E-09 8.150283E-12 26.056 1.113407E-09 7.621437E-12 24.307 3.993875E-10 7.036020E-12 19.452 1.053600E+02 bll
J0613.8-0201 93.4505 -2.0295 0.0184 0.0176 84.710 34.988 1056.85 5.5812E-12 5.2574E-09 3.3571E-11 10.75 1.4149 1.394681E-08 3.531716E-12 2.969 1.171494E-08 8.434146E-12 15.756 4.433171E-09 1.064668E-11 25.902 9.515571E-10 5.679784E-12 19.139 1.064050E-11 9.858699E-14 1.499 5.623444E+01 PSR
J0614.1-3329 93.5368 -33.4949 0.0079 0.0078 35.670 117.951 878.26 2.0086E-11 1.7442E-08 1.1080E-10 17.70 1.3600 3.533787E-08 9.017502E-12 15.220 2.741749E-08 2.003537E-11 55.644 1.314371E-08 3.243499E-11 78.466 4.021743E-09 2.595743E-11 59.131 3.796828E-10 3.517859E-12 18.052 4.503407E+01 PSR
J0615.4-3116 93.8614 -31.2715 0.0480 0.0390 -79.200 8.647 1070.39 5.5812E-13 4.9059E-10 6.0937E-12 0.12 2.3306 1.444966E-08 3.362098E-12 4.927 1.668597E-09 1.102364E-12 3.977 3.267380E-10 7.602431E-13 4.513 9.502620E-11 6.277938E-13 4.860 2.729187E-11 4.271881E-13 3.459 5.782239E+01 bll
J0617.2+5701 94.3002 57.0251 0.0204 0.0185 31.050 19.407 1657.33 4.5643E-13 1.2196E-09 1.3556E-11 0.19 2.0410 8.585722E-09 2.054806E-12 3.694 3.301431E-09 2.255709E-12 8.384 7.144478E-10 1.709875E-12 8.546 2.832389E-10 1.935235E-12 11.437 1.202238E-10 2.104604E-12 9.963 5.899728E+01 bll
J0617.2+2234e 94.3100 22.5800 -1.0 -1.0 -1.0 133.265 1444.22 3.4342E-11 6.3320E-08 5.0205E-10 12.65 1.9999 2.432267E-07 6.184105E-11 14.625 1.477213E-07 1.045916E-10 55.372 4.441916E-08 1.062304E-10 78.298 1.319718E-08 8.693674E-11 70.525 2.765291E-09 3.674789E-11 35.318 5.060772E+01 SNR
J0617.6-1717 94.4084 -17.2978 0.0255 0.0236 81.290 13.389 2699.88 1.3858E-13 9.9929E-10 1.1383E-11 0.48 1.9362 7.756004E-09 1.875536E-12 2.298 1.750746E-09 1.211101E-12 3.367 5.651025E-10 1.366516E-12 5.270 2.348110E-10 1.624336E-12 7.317 1.417187E-10 2.589373E-12 9.274 6.469474E+01 bll
J0618.0+7819 94.5194 78.3233 0.0449 0.0440 -70.250 6.127 1136.31 2.8256E-13 2.7846E-10 3.5834E-12 1.97 2.3720 7.407628E-09 1.716756E-12 3.481 1.082554E-09 7.118235E-13 2.965 1.265331E-10 2.932470E-13 1.998 5.212003E-11 3.427105E-13 3.294 1.385558E-11 2.136246E-13 3.184 5.299530E+01 fsrq
J0618.2-2429 94.5665 -24.4954 0.0857 0.0683 -49.600 5.821 817.40 8.2611E-13 3.5779E-10 4.8069E-12 2.20 2.4168 5.719314E-09 1.319819E-12 1.741 1.928424E-09 1.261581E-12 4.382 2.768885E-10 6.389626E-13 3.336 6.324828E-11 4.137722E-13 3.400 1.131731E-15 1.717049E-17 0.000 3.228877E+01 bcu
J0618.9-1138 94.7394 -11.6416 0.1035 0.0641 37.420 5.626 810.69 1.3457E-12 5.4495E-10 7.7469E-12 0.07 2.4695 1.643754E-08 3.774262E-12 3.744 2.613119E-09 1.699369E-12 3.259 5.178696E-10 1.189092E-12 3.619 8.142307E-11 5.295122E-13 2.511 1.298543E-11 1.933911E-13 2.040 2.535887E+01 bcu
J0619.4+2242 94.8745 22.7063 0.0655 0.0429 88.950 5.486 6015.78 3.8083E-14 1.3820E-09 1.5405E-11 0.92 2.0149 1.830101E-08 4.391233E-12 1.021 3.210086E-09 2.200057E-12 1.255 1.030434E-09 2.472473E-12 2.442 3.576264E-10 2.451020E-12 4.113 8.010235E-11 1.417149E-12 3.141 5.168641E+01 NULL
J0620.4+2644 95.1211 26.7395 0.0414 0.0368 -83.170 5.032 8858.44 5.0756E-15 2.7129E-10 3.8789E-12 1.33 1.6500 8.153094E-09 2.028535E-12 2.056 6.136478E-15 4.392433E-18 0.000 2.570480E-10 6.395496E-13 2.554 1.194645E-10 8.551156E-13 4.004 3.678279E-11 7.585209E-13 3.671 3.193089E+01 bcu
J0621.0+2514 95.2728 25.2420 0.0451 0.0424 28.760 8.620 1721.40 3.5256E-13 9.7492E-10 1.1035E-11 3.71 2.1705 1.559278E-11 3.684768E-15 0.000 3.414053E-09 2.297582E-12 4.058 7.951501E-10 1.879038E-12 5.575 2.988731E-10 2.011350E-12 7.380 5.414270E-12 9.004285E-14 0.652 4.366750E+01 PSR
J0622.2+3747 95.5553 37.7970 0.0358 0.0329 66.750 25.575 533.40 1.7118E-11 2.1807E-09 1.9727E-11 9.74 1.1667 1.987365E-08 5.077641E-12 7.684 1.053896E-08 7.359850E-12 18.393 2.094847E-09 4.447818E-12 15.989 5.362765E-11 2.799640E-13 2.267 3.677439E-15 3.407242E-17 0.000 5.396895E+01 PSR
J0622.4-2606 95.6091 -26.1150 0.0244 0.0211 -40.800 16.317 2300.49 2.1654E-13 1.1447E-09 1.3023E-11 0.63 1.9394 9.569667E-09 2.313378E-12 3.321 2.397488E-09 1.657865E-12 5.567 7.357199E-10 1.778535E-12 8.320 1.696683E-10 1.173257E-12 5.508 1.631087E-10 2.976256E-12 11.214 9.189358E+01 bll
J0622.9+3326 95.7346 33.4357 0.0116 0.0107 -70.210 56.144 507.63 3.7254E-11 7.0304E-09 7.0529E-11 2.97 2.0951 6.572282E-08 1.582353E-11 17.967 2.278653E-08 1.545569E-11 30.294 5.242025E-09 1.232083E-11 30.588 1.466814E-09 9.670423E-12 26.820 3.120905E-10 4.543344E-12 15.229 3.202138E+03 BCU
J0623.1-4143 95.7795 -41.7256 0.0725 0.0683 74.220 4.114 1408.54 1.4856E-13 2.5174E-10 3.0334E-12 0.54 2.2901 3.993007E-09 9.327140E-13 1.257 1.711402E-10 1.135913E-13 0.415 2.808958E-10 6.561357E-13 3.424 6.226926E-11 4.133011E-13 3.396 8.144995E-12 1.294204E-13 1.755 3.174694E+01 NULL
J0623.3+3043 95.8272 30.7248 0.0445 0.0356 -28.420 5.163 4295.59 2.1202E-14 3.6877E-10 4.2857E-12 2.06 1.8931 5.078314E-09 1.233278E-12 1.394 1.134564E-14 7.888712E-18 0.000 1.385892E-10 3.365663E-13 1.224 1.828717E-10 1.271521E-12 5.829 3.004715E-11 5.588975E-13 3.366 4.447167E+01 bcu
J0625.2+4440 96.3183 44.6804 0.0269 0.0229 52.040 13.245 2174.22 1.8474E-13 8.5841E-10 9.5387E-12 1.02 2.0463 8.441312E-09 2.019201E-12 3.183 1.864188E-09 1.272923E-12 3.996 4.507146E-10 1.078130E-12 5.475 2.215237E-10 1.512630E-12 8.586 8.112907E-11 1.417222E-12 7.319 5.278890E+01 bll
J0626.0-5436 96.5207 -54.6070 0.1047 0.0908 -27.670 8.397 314.62 1.4638E-11 2.6023E-10 7.2329E-12 1.32 2.9208 2.009538E-08 4.426289E-12 6.629 1.823827E-09 1.129262E-12 3.877 2.260581E-10 4.979246E-13 2.976 4.465497E-11 2.764909E-13 2.339 2.754188E-15 3.559789E-17 0.000 6.815780E+01 fsrq
J0626.6-4259 96.6671 -42.9978 0.0467 0.0348 -42.110 7.399 4885.39 1.6652E-14 3.4379E-10 4.4781E-12 3.66 1.7398 2.012624E-09 4.962839E-13 0.732 3.321472E-10 2.352061E-13 0.977 1.633839E-10 4.028809E-13 2.653 1.143219E-10 8.095566E-13 5.473 6.035721E-11 1.197719E-12 5.480 4.826846E+01 bcu
J0626.8+1743 96.7115 17.7317 0.1275 0.0894 26.550 4.389 786.05 2.2997E-12 7.0654E-10 1.3660E-11 3.56 2.6996 2.569578E-08 5.774514E-12 2.421 1.008129E-08 6.391209E-12 5.346 2.532413E-10 5.690996E-13 1.039 3.917227E-11 2.483394E-13 1.271 2.821139E-11 3.893396E-13 2.479 4.908575E+01 NULL
J0627.0-3529 96.7727 -35.4893 0.0218 0.0191 60.920 20.122 2381.84 2.5012E-13 1.4311E-09 1.6865E-11 0.77 1.8685 1.169886E-08 2.848040E-12 4.897 1.876382E-09 1.308488E-12 4.680 1.006030E-09 2.449140E-12 11.648 3.599459E-10 2.510069E-12 11.572 1.628633E-10 3.060676E-12 10.241 5.796415E+01 rdg
J0627.9-1517 96.9853 -15.2978 0.0652 0.0568 -17.480 4.484 576.23 2.0706E-12 2.6777E-10 5.3695E-12 1.86 2.7235 1.058363E-08 2.373208E-12 2.659 2.592726E-09 1.639454E-12 3.746 3.143101E-11 7.047898E-14 0.376 1.374235E-11 8.689676E-14 0.570 3.238127E-11 4.435788E-13 4.262 5.266005E+01 bcu
J0628.4+2429 97.1230 24.4980 0.0681 0.0572 25.350 4.276 2165.90 9.6358E-14 4.3789E-10 5.0302E-12 0.65 2.2073 2.604160E-09 6.131950E-13 0.535 9.632226E-10 6.454629E-13 1.240 5.050455E-10 1.189218E-12 3.613 9.085736E-11 6.088421E-13 2.821 1.885629E-11 3.091651E-13 2.693 4.202293E+01 NULL
J0629.0-6248 97.2716 -62.8059 0.0545 0.0464 -29.260 9.165 1261.50 3.9836E-13 5.4224E-10 6.2957E-12 1.25 2.2291 7.464333E-09 1.753894E-12 2.863 1.636628E-09 1.093953E-12 4.156 3.947350E-10 9.275085E-13 5.432 1.024266E-10 6.846390E-13 4.798 5.353519E-11 8.704672E-13 4.505 4.855509E+01 bll
J0629.4-1959 97.3581 -19.9857 0.0178 0.0166 -68.560 33.627 886.79 5.1811E-12 3.3574E-09 3.8168E-11 2.48 2.1824 3.340392E-08 7.884587E-12 10.154 1.108406E-08 7.448984E-12 17.397 2.438462E-09 5.755690E-12 17.785 7.772097E-10 5.223196E-12 17.444 1.688726E-10 2.795490E-12 10.043 3.391978E+02 bll
J0630.2-0929c 97.5710 -9.4961 0.2323 0.1447 27.800 4.191 639.57 2.2762E-12 4.9053E-10 7.3135E-12 3.13 2.5102 5.640286E-09 1.290101E-12 1.217 5.325234E-09 3.447326E-12 5.798 2.783886E-10 6.367573E-13 1.744 7.472015E-11 4.837060E-13 1.874 4.255892E-15 6.249759E-17 0.000 4.302289E+01 NULL
J0630.3+6906 97.5893 69.1122 0.1392 0.1028 -77.990 4.220 1108.94 2.4451E-13 2.2453E-10 2.9465E-12 0.27 2.3930 3.089725E-09 7.146241E-13 1.343 7.357925E-10 4.826603E-13 1.971 2.115806E-10 4.893658E-13 3.155 4.237364E-11 2.779598E-13 2.753 4.063762E-12 6.218240E-14 0.761 2.843681E+01 bcu
J0630.9-2406 97.7469 -24.1101 0.0119 0.0117 -56.170 38.397 2590.18 5.1799E-13 3.4956E-09 4.2899E-11 2.12 1.8094 8.945864E-09 2.190674E-12 2.041 5.798778E-09 4.072336E-12 10.930 2.056283E-09 5.035449E-12 19.305 9.434449E-10 6.625577E-12 22.120 5.061270E-10 9.751065E-12 21.811 6.330168E+01 bll
J0631.2+2019 97.8030 20.3282 0.0762 0.0561 86.470 5.910 1276.82 5.2905E-13 6.6038E-10 9.2927E-12 0.52 2.4604 1.963245E-08 4.511736E-12 2.762 3.807838E-09 2.478855E-12 3.580 4.136740E-10 9.506649E-13 2.930 1.185229E-10 7.715695E-13 3.880 3.414765E-11 5.101732E-13 2.550 6.111443E+01 bcu
J0631.5+1036 97.8862 10.6134 0.0194 0.0181 72.770 28.500 1119.48 5.2322E-12 5.6890E-09 3.9175E-11 7.95 1.5846 2.178614E-08 5.434653E-12 4.167 1.097715E-08 7.801931E-12 10.726 4.101518E-09 9.877021E-12 17.894 1.084232E-09 6.778301E-12 15.313 6.633689E-11 6.146284E-13 4.134 4.246321E+01 PSR
J0631.6+0644 97.9071 6.7408 0.0290 0.0281 -60.930 13.995 2599.96 5.2194E-13 3.2196E-09 2.1229E-11 4.93 2.3564 8.827982E-09 2.362940E-12 0.833 8.426372E-09 6.120286E-12 5.233 2.173857E-09 5.152183E-12 7.710 6.528951E-10 4.115454E-12 10.801 3.720957E-11 4.047684E-13 2.590 4.304271E+01 spp
J0633.7+0632 98.4380 6.5413 0.0109 0.0108 71.130 57.851 1090.08 1.8772E-11 1.7097E-08 1.2440E-10 17.31 1.6370 8.426485E-08 2.087963E-11 5.917 4.674904E-08 3.283532E-11 25.173 1.407704E-08 3.324034E-11 40.718 2.580080E-09 1.530366E-11 30.690 1.052034E-10 9.747366E-13 6.613 5.943604E+01 PSR
J0633.9+1746 98.4788 17.7732 0.0033 0.0033 78.230 1012.142 927.90 9.3751E-10 6.9216E-07 4.1526E-09 84.97 0.9162 1.782121E-06 4.652760E-10 215.416 1.374273E-06 1.007306E-09 568.663 5.716907E-07 1.366021E-09 629.227 1.170842E-07 6.947573E-10 335.160 3.276670E-09 2.887487E-11 58.860 4.648749E+01 PSR
J0634.1+0424 98.5283 4.4062 0.0670 0.0550 19.570 21.063 1005.87 9.1715E-12 4.3299E-09 4.6875E-11 10.50 2.7588 5.054983E-08 1.340320E-11 6.229 2.665441E-08 1.796969E-11 15.535 3.495948E-09 7.453198E-12 11.112 2.841352E-10 1.538497E-12 4.161 2.187878E-11 2.027125E-13 1.286 4.287024E+01 NULL
J0634.7-2334 98.6771 -23.5747 0.1120 0.0812 86.940 6.637 668.90 2.0329E-12 4.7701E-10 7.3443E-12 2.03 2.5363 1.659095E-08 3.785548E-12 3.211 2.566400E-09 1.656552E-12 4.036 4.782031E-10 1.091113E-12 5.236 3.280076E-11 2.117213E-13 1.416 1.404866E-15 2.044841E-17 0.000 5.808833E+01 fsrq
J0635.7-7517 98.9417 -75.2926 0.0395 0.0358 48.380 22.786 376.36 2.5123E-11 1.0400E-09 2.0428E-11 2.04 2.7100 4.523726E-08 1.015630E-11 13.440 7.678758E-09 4.862600E-12 14.595 1.040009E-09 2.334942E-12 10.769 8.479981E-11 5.369977E-13 4.429 4.231507E-15 5.820919E-17 0.000 3.467918E+02 fsrq
J0636.7+7115 99.1914 71.2632 0.1040 0.0859 75.850 6.546 643.50 1.4738E-12 2.9065E-10 4.9114E-12 0.22 2.6067 1.234114E-08 2.797358E-12 4.043 1.050008E-09 6.724806E-13 2.519 2.347700E-10 5.321514E-13 3.192 5.639753E-11 3.611997E-13 3.244 7.026823E-12 9.990701E-14 0.697 6.753374E+01 NULL
J0637.5+0418 99.3835 4.3150 0.0549 0.0478 58.960 8.778 850.54 6.3768E-12 1.3031E-09 1.7428E-11 5.31 3.0386 1.473499E-08 4.297453E-12 2.533 1.095085E-08 7.352174E-12 6.830 1.078217E-09 2.117172E-12 4.103 1.532751E-10 8.001748E-13 2.760 1.061355E-11 9.833733E-14 1.476 7.136607E+01 NULL
J0638.4+5704 99.6050 57.0743 0.0963 0.0844 -32.440 6.348 333.18 8.2490E-12 1.7161E-10 4.8229E-12 1.43 2.9272 1.390278E-08 3.060551E-12 5.358 8.515724E-10 5.269196E-13 2.102 9.054804E-11 1.993320E-13 1.391 5.896505E-11 3.648526E-13 3.568 4.693504E-12 6.055628E-14 0.934 6.171765E+01 NULL
J0638.6+7324 99.6529 73.4078 0.0702 0.0675 51.410 10.991 502.65 4.3748E-12 4.3363E-10 7.6850E-12 0.76 2.6406 1.504015E-08 3.398414E-12 5.657 2.678523E-09 1.709086E-12 6.666 3.072044E-10 6.941475E-13 4.350 7.023918E-11 4.481752E-13 4.254 1.440450E-15 2.025600E-17 0.000 1.209774E+02 fsrq
J0639.9+3250 99.9877 32.8394 0.3342 0.1622 4.110 4.417 515.34 2.6468E-12 2.7833E-10 4.9702E-12 0.08 2.6459 7.820137E-09 1.766143E-12 2.381 1.843335E-09 1.175496E-12 3.190 3.092885E-10 6.985142E-13 3.150 3.478441E-11 2.218204E-13 1.213 8.343276E-12 1.171260E-13 1.368 4.947309E+01 NULL
J0640.0-1252 100.0211 -12.8759 0.0254 0.0239 -31.020 7.961 11405.31 4.7542E-15 3.3359E-10 5.6551E-12 1.66 1.5125 2.127410E-13 5.366436E-17 0.000 2.531939E-10 1.842498E-13 0.382 8.203265E-11 2.069291E-13 0.847 1.278616E-10 9.304522E-13 4.818 8.112658E-11 1.775252E-12 6.695 4.274656E+01 bcu
J0640.9+0752 100.2469 7.8818 0.1777 0.1013 -35.380 5.728 947.26 1.3997E-12 7.8305E-10 1.2361E-11 1.10 2.5558 2.271562E-08 5.173489E-12 2.427 5.199900E-09 3.349110E-12 4.124 4.637819E-10 1.056265E-12 2.392 4.759302E-11 3.065333E-13 1.583 2.685852E-11 3.883682E-13 2.378 3.926931E+01 spp
J0641.1+1004 100.2860 10.0833 0.1118 0.0910 9.360 10.220 542.30 1.5005E-11 1.3080E-09 1.8407E-11 4.62 2.4021 2.936842E-08 7.464168E-12 4.309 8.020100E-09 5.250497E-12 6.568 1.260002E-09 2.667367E-12 5.522 5.475789E-12 2.983129E-14 0.141 9.164847E-12 8.491467E-14 1.106 4.540263E+01 NULL
J0641.8-0319 100.4708 -3.3189 0.1004 0.0763 -78.180 4.064 835.93 1.3238E-12 5.8577E-10 8.1892E-12 2.11 2.4545 1.436933E-08 3.304072E-12 2.556 2.549804E-09 1.660998E-12 2.303 6.350299E-10 1.460183E-12 3.213 1.502683E-10 9.788804E-13 3.451 4.198190E-16 6.285190E-18 0.000 1.065470E+02 bcu
J0643.2+0859 100.8029 8.9954 0.0427 0.0348 -30.410 15.360 818.99 7.1186E-12 2.5366E-09 2.5506E-11 5.00 2.3637 2.900091E-08 7.282832E-12 3.287 1.007494E-08 6.792547E-12 8.119 2.152869E-09 4.814632E-12 9.643 2.863775E-10 1.698447E-12 5.961 8.363172E-15 8.349371E-17 0.000 1.836389E+02 fsrq
J0643.4-5358 100.8510 -53.9723 0.0562 0.0530 45.580 6.560 943.10 5.8532E-13 3.5106E-10 4.8502E-12 0.31 2.4436 7.950866E-09 1.830109E-12 2.569 7.765146E-10 5.064606E-13 1.696 3.640226E-10 8.378974E-13 4.608 5.394267E-11 3.518265E-13 3.381 6.686082E-12 1.004824E-13 1.699 6.754599E+01 bcu
J0644.3-6713 101.0876 -67.2227 0.0126 0.0121 -5.960 47.815 1017.79 4.1964E-12 3.9510E-09 4.3966E-11 2.42 2.0952 3.510453E-08 8.356916E-12 11.828 1.075541E-08 7.302056E-12 23.120 3.039501E-09 7.235777E-12 28.497 9.514836E-10 6.459808E-12 25.163 1.904883E-10 3.263089E-12 13.308 5.598099E+02 bcu
J0644.6+6035 101.1519 60.5911 0.0415 0.0344 10.050 11.113 1100.75 6.0922E-13 5.9235E-10 7.0723E-12 1.06 2.2765 1.244498E-08 2.910808E-12 5.663 1.259241E-09 8.371092E-13 3.354 4.161098E-10 9.732565E-13 5.610 1.328475E-10 8.831338E-13 6.080 4.877612E-11 7.789914E-13 5.590 6.028568E+01 NULL
J0644.6-2853 101.1593 -28.8965 0.0497 0.0482 65.450 4.809 2428.19 5.4122E-14 3.1512E-10 3.5140E-12 0.69 2.1112 6.287828E-09 1.494531E-12 1.919 5.390132E-11 3.652642E-14 0.132 2.607590E-10 6.197888E-13 3.012 9.822961E-11 6.656564E-13 4.640 7.759226E-12 1.320790E-13 1.647 5.060723E+01 bcu
J0645.9-3914 101.4887 -39.2370 0.2891 0.2402 -49.500 5.083 319.21 9.7758E-12 1.8941E-10 5.0294E-12 0.08 2.8945 1.373054E-08 3.031456E-12 4.573 1.345537E-09 8.354198E-13 2.665 1.638342E-10 3.617165E-13 1.932 3.153187E-11 1.957757E-13 1.524 1.550651E-15 2.019101E-17 0.000 5.317910E+01 fsrq
J0646.4-5452 101.6014 -54.8780 0.0790 0.0632 -34.220 7.056 1642.72 3.3032E-13 6.0921E-10 2.5535E-12 4.05 2.1886 5.743082E-12 1.674968E-15 0.000 1.170084E-09 1.012028E-12 4.342 4.787507E-10 1.117821E-12 5.999 6.014213E-11 3.221464E-13 3.181 4.152978E-15 3.847841E-17 0.000 4.897348E+01 bcu
J0647.0-5134 101.7660 -51.5700 0.1336 0.0607 45.740 5.534 1716.65 1.2619E-13 3.4498E-10 3.9326E-12 1.18 2.1894 6.084391E-09 1.435172E-12 2.329 8.960646E-10 6.017080E-13 2.331 1.584464E-10 3.737397E-13 2.172 7.049450E-11 4.733711E-13 3.383 4.025648E-11 6.646056E-13 3.647 3.754096E+01 bcu
J0647.1-4415 101.7765 -44.2584 0.0779 0.0709 14.280 4.243 1327.74 1.7117E-13 2.4703E-10 3.1035E-12 1.12 2.3445 7.968516E-09 1.851623E-12 3.064 3.980696E-10 2.625700E-13 0.955 7.534642E-11 1.750805E-13 1.144 1.068388E-10 7.047176E-13 4.658 5.583210E-12 8.694864E-14 1.056 3.466281E+01 bcu
J0647.6-6058 101.9078 -60.9668 0.0310 0.0278 -9.460 13.575 865.70 1.5549E-12 8.2894E-10 1.0348E-11 0.99 2.3367 1.012538E-08 2.354555E-12 3.432 3.571383E-09 2.357795E-12 7.638 7.094993E-10 1.649868E-12 7.968 1.553368E-10 1.025519E-12 6.592 2.485257E-11 3.881323E-13 3.997 8.192495E+01 bcu
J0647.6+0032 101.9134 0.5345 0.0529 0.0438 -79.750 11.192 672.52 5.6791E-12 1.4687E-09 2.0599E-11 2.45 2.4574 2.633624E-08 6.054058E-12 4.632 1.098871E-08 7.155932E-12 9.461 9.839003E-10 2.261746E-12 4.877 1.593071E-10 1.037420E-12 3.585 4.323767E-11 6.466584E-13 3.547 4.928881E+01 NULL
J0647.8+1751 101.9623 17.8514 0.1671 0.0977 -79.160 5.344 656.28 2.1782E-12 4.0983E-10 7.9623E-12 3.46 2.7028 1.449013E-08 3.255351E-12 2.133 3.507993E-09 2.223178E-12 4.027 1.945593E-10 4.370965E-13 1.933 7.254673E-11 4.597623E-13 2.842 1.525815E-11 2.103634E-13 2.149 4.113229E+01 NULL
J0648.1+1606 102.0412 16.1082 0.0283 0.0273 -75.770 5.270 8487.95 4.3121E-15 2.4070E-10 3.0386E-12 0.40 1.7746 1.380113E-08 3.391349E-12 1.568 1.078422E-09 7.604954E-13 1.478 1.810566E-10 4.449101E-13 2.049 8.145533E-11 5.744174E-13 3.949 3.028390E-11 5.920992E-13 4.681 3.450134E+01 bcu
J0648.1-3045 102.0435 -30.7624 0.0514 0.0445 32.650 13.537 499.46 9.0989E-12 9.9041E-10 1.5651E-11 0.89 2.5566 2.967415E-08 6.757785E-12 4.812 5.404683E-09 3.480692E-12 8.359 7.331769E-10 1.669686E-12 6.684 1.817728E-10 1.170642E-12 5.463 2.563323E-11 3.705501E-13 2.526 4.059108E+02 fsrq
J0648.8+1516 102.2050 15.2764 0.0184 0.0173 -77.450 19.172 3758.11 1.0920E-13 1.4517E-09 1.7535E-11 0.46 1.8309 1.099672E-09 2.687132E-13 0.096 1.751826E-09 1.227112E-12 2.640 9.042609E-10 2.209630E-12 9.160 4.204138E-10 2.944897E-12 11.874 1.830144E-10 3.494111E-12 12.008 3.603875E+01 bll
J0648.8-1740 102.2089 -17.6684 0.1182 0.0776 46.880 5.803 846.11 1.4551E-12 6.2815E-10 9.4740E-12 1.22 2.5197 2.263160E-08 5.171907E-12 3.205 3.060717E-09 1.979282E-12 3.389 7.219389E-10 1.649817E-12 4.630 7.720671E-11 4.992748E-13 2.471 1.597097E-11 2.337770E-13 1.788 1.392679E+02 fsrq
J0649.6-3138 102.4003 -31.6350 0.0234 0.0222 19.280 9.711 5699.46 2.0003E-14 5.3675E-10 7.0658E-12 1.26 1.7287 1.940283E-09 4.789747E-13 0.438 9.575999E-11 6.790122E-14 0.118 2.755481E-10 6.802132E-13 2.920 2.028435E-10 1.438317E-12 7.000 8.036678E-11 1.602342E-12 7.330 4.653397E+01 bcu
J0650.4-1636 102.6057 -16.6085 0.0593 0.0566 21.490 7.221 1013.51 1.1778E-12 8.4863E-10 1.1588E-11 2.89 2.4326 1.218690E-08 2.808092E-12 1.703 4.971450E-09 3.246536E-12 5.377 8.819084E-10 2.032083E-12 5.467 9.963193E-11 6.506323E-13 3.061 1.487502E-11 2.244221E-13 1.401 5.540432E+01 bcu
J0650.5+2055 102.6444 20.9299 0.0262 0.0229 77.570 10.030 9278.52 8.0180E-15 4.2686E-10 6.8174E-12 0.94 1.5583 3.468767E-09 8.710066E-13 1.074 3.111348E-10 2.251732E-13 0.699 1.367638E-10 3.434136E-13 1.563 1.442486E-10 1.043950E-12 5.991 1.070395E-10 2.296427E-12 8.311 4.623716E+01 bcu
J0650.7+2503 102.6965 25.0632 0.0136 0.0127 17.030 29.487 3626.36 1.7628E-13 2.1635E-09 2.8700E-11 0.62 1.7208 5.495860E-09 1.357763E-12 1.920 2.940760E-09 2.087188E-12 6.250 1.114996E-09 2.754619E-12 11.504 6.546331E-10 4.646223E-12 18.115 3.326189E-10 6.654021E-12 17.726 6.384562E+01 bll
J0650.9+6524 102.7485 65.4148 0.1133 0.0704 56.370 6.788 637.60 1.3470E-12 2.7874E-10 4.3123E-12 0.07 2.5401 9.758147E-09 2.225714E-12 4.664 8.919822E-10 5.755099E-13 2.610 2.188434E-10 4.991552E-13 3.422 5.304302E-11 3.422353E-13 3.552 3.269583E-12 4.752900E-14 0.427 4.713952E+01 NULL
